"locality"
"Ranomafana Nat. Park, near Ambodiamontana"
"Norrbotten Junosuando: Gården Mäntykero, frisk skogsmark vid dike, 28L 9f 22 12, 2002-07-22; Persson, Lennart & Perä, Imgmar; Bnr = nb02 1763"
"Norrbotten Tärendö: Narkausjoki, 1450 m V om Paunusjokis inflöde i ån, sumpskog nedom myr, 28L 3e 26 04, 2002-07-16; Groth, Hans & Ström, Björn; Bnr = nb02 2481"
"Norrbotten: Gunnarsbyn: Sumpskog O landsvägen 250 m OSO Grenholmsforsens slut, sumpskog  26K 2j 35 35  2007-07-07  Leg. Lennart Persson nb07 2655"
"Norrbotten Pajala: Ristivaara, 3,5 km SV Jassas topp, översilad öppen skogsmark, 29M 3d 08 09, 2008-07-14; Groth, Hans & Hedlund, Åsa; Bnr = nb08 4919"
"Norrbotten Pajala: Vid kojorna V om Lamuvaara, i rotvälta vid klippblock, 29M 0c 44 17, 2002-07-19; Stenberg, Lennart; Bnr = nb02 2024"
"Gästrikland: Ockelbo sn, 1200 m NV Tallås (museijärnväg), stationshuset, S om Sidsjöbäckn, grustag v om vägen till Rönnbäcken, på grus.  RUBIN 14G 0g 13 20     25. 6. 2002. No. 5060.  Leg. Göran Odelvik & Birgitta Hellström"
"Norrbotten Tärendö: Vid lapplandsgränsen 350 m S-SSV Pahtajokis korsning med gränsen, trampad stig i gränslinje, 29L 0d 00 42, 2008-07-17; Persson, Lennart & Jonsson, Maria; Bnr = nb08 4581"
"Norrbotten Överkalix: Tvärån, 650 m VNV om bron, torräng, 26M 7a 23 25, 2006-06-24; Davidsson, Irma; Bnr = nb06 0109"
"Sweden, Lappland, Arvidsjaur kommun, road 94: Voutner, resting area just south of the bridge."
"Norrbotten Älvsby: Vägskälet vid plantskolan Nattberget 200 m VSV, grusvägkant i hedtallskog, 24K 8c 45 00, 2001-07-13; Persson, Lennart; Bnr = nb01 0587"
"Gästrikland: Järbo sn, Nordanå, 4950 m NNO om Järbo kyrka, 150 m O om Hälltjärnens N-spets, vid hyttmiljö, barrskog, grusskärning. RUBIN 13G7j 2310. 17.6.2001. No 3968. Göran Odelvik."
"Norrbotten Överkalix: Pojbäckens korsning med vägen, sumpskog nära bäck, 26M 5a 12 41, 2008-07-19; Jönsson, Lennart; Bnr = nb08 3657"
"Norrbotten Tärendö: 150 m ONO bäckuppflödet i nordöstra delen av Isonahonvuoma, skog, 28L 2i 25 46, 2002-07-30; Groth, Hans & Bertilsson, Anders; Bnr = nb02 0991"
"Norrbotten Muonionalusta: Bäcken söder om Äpäräjärvi, 300 m SV sjöns sydspets., Fuktig barrblandskog, 30M 0a 33 01, 2001-07-25; Groth, Hans & Ström, Björn; Bnr = nb01 1963"
"Gästrikland: Högbo sn, Östanbyn, 2250 m SSO om Högbokyrka, 1450 m SO om Näset, kalhygge öst om liten tjärn och våtmark. RUBIN 13H5b 1306.  27.6.2001. No 4060. Göran Odelvik."
"Norrbotten: Nedertorneå: Suutari, västra sidan av ön, torräng 25M 2e 14 43   2018-06-27  Leg. Hans Groth & Kerstin Haraldsson nb18 3022"
"nickstarr. Varårröset 14C 5d 0034. [Ej lokalnamn], stenrammel i skog intill bäxk. 2006-07-14."
"Norrbotten Nederluleå: Bastaskäret, 650 m S Ryssjeudden, berggrop, 24M 6d 00 15, 2001-08-09; Myhr, Dagny; Bnr = nb01 2239"
"Norrbotten Nedertorneå: Vid vägen 350 m N om stugorna på Brändöholmen, nyetablerad vägdikesslänt, 25N 5c 16 07, 2006-06-30; Persson, Lennart & Holm, Monica; Bnr = nb06 0735"
"Norrbotten Svanstein: Vid skogsvägslutet 650 m SV vägförgreningen V Etu-Aapua, skogsbäckzon, 27M 7g 14 41, 2007-07-12; Persson, Lennart & Jonsson, Maria; Bnr = nb07 2790"
"Norrbotten Gunnarsbyn : 200 m NV Djuptjärnens S-spets, grusvägkant, 25L 8b 26 31, 2007-07-02; Haraldsson, Kerstin; Bnr = nb07 2072"
"Norrbotten Pajala: 200 m SO vägförgrening i Vasikkakangas, sänka med fuktig botten, 29M 1b 41 00, 2008-07-22; Haraldsson, Kerstin; Bnr = nb08 4862"
"Norrbotten Råneå: Vid skogsbilväg 1,4 km S Eliskölens topp, tallhed, vinterbilväg, 25L 7j 00 39, 2002-06-13; Ahlm, Jan; Bnr = nb02 0023"
"Norrbotten Svanstein: Vid bäck och skogsväg  550 m VNV bäckutloppet ur Saksalaisenjärvi, fuktdråg i skogssluttning, 27M 4j 40 30, 2007-07-19; Persson, Lennart & Paszko, Beata; Bnr = nb07 4130"
"Sm. Lessebo, Ljuder. 50--75 m O Backa göl. 6282770, 1470532. Kärr o blöthålor på barrskogshygge, ett fåtal tuvor. 2005-06-13 CrA"
"Norrbotten Tärendö: I skog O om skogsvägen 1050 m O om Jukkavaaras höjdpunkt, skogssumpdråg, 28L 5i 42 02, 2006-07-14; Persson, Lennart & Renström, Berit; Bnr = nb06 1067"
"Norrbotten Gunnarsbyn: Storåholm, vid huset, kulturmark i ohävd, 26K 2j 18 39, 2007-07-07; Persson, Lennart; Bnr = nb07 2661"
"Rengärda vid Geijaure sameviste"
"Norrbotten Edefors: 500 m VSV om Sundtjärnarna, sluttningsdråg, i sippervatten, 25K 9c 01 24, 2002-07-08; Davidsson, Irma & Boström, Birger; Bnr = nb02 0723"
"Norrbotten Korpilombolo: 1,1 km SSO om Kuivuvaara pkt 248,77, fuktig källpåverkad skogssänka, dråg, 27L 6i 21 41, 2002-07-15; Stenberg, Lennart; Bnr = nb02 1962"
"Norrbotten Gunnarsbyn: Sumpskog O landsvägen 250 m OSO Grenholmsforsens slut, sumpskog, 26K 2j 35 35, 2007-07-07; Persson, Lennart; Bnr = nb07 2655"
"Norrbotten Älvsby: Stor-Lappmyran, SO-delen, i traktorspår, 24K 9g 45 05, 2004-07-15; Davidsson, Irma; Bnr = nb04 1388"
"Norrbotten Nederluleå: Norr-Äspen, 100 m N S-udden, bergstopp, 24M 4c 25 14, 2001-07-06; Myhr, Dagny; Bnr = nb01 5157"
"Norrbotten Markbygden: Sidknabbarna 400 m SO norra gränsen av reservatet, sumpig kärrskog, 24K 2f 17 24, 2005-07-15; Stenberg, Lennart; Bnr = nb05 1999"
"Norrbotten Pajala: Tuponiemi, 350 m SSV om Tupojokis utlopp i Torneälven, fuktig, blöt blandskog, 28M 2i 10 23, 2008-07-13; Groth, Hans & Hedlund, Åsa; Bnr = nb08 1772"
"Lycksele Lappmark: Sorsele socken. Sjöstugan vid Tsåga; 2.2 km SO. Varassie-toppen; 1.2 km VNV. Guorra; 5 km O. Forsavan. Runt stugknutarna. 638 meter. Subalpint. 4/8 2005. RK-90: O: 1490.705 N:7306.985. Torbjörn Peterson & Helena Karlberg."
"Norrbotten Pajala: Hosiovuoma 1,3 km VSV om Hosiovaaras topp, skogsvägkant i björkskog, 28M 8b 28 48, 2008-07-30; Paszko, Beata & Sipari, Jouko; Bnr = nb08 6931"
"Norrbotten Piteå landsförsamling: Haraholmsvägen samt Haraholmens stubb och barktipp, vägkantsdike med bark från timmertransporter, 24L 0e 08 07, 2008-07-15; Groth, Hans; Bnr = nb08 7654"
"Norrbotten Nederkalix: Kälvviken, 1400 m V-VNV Finskörens N-spets, lövsumpskog, 25M 3h 00 05, 2001-07-07; Ahlm, Jan; Bnr = nb01 0251"
"Norrbotten Tärendö: 900 m V Rissan Nemämaas topp, bäckkant, 28L 2d 25 33, 2002-07-26; Groth, Hans & Read, Gill; Bnr = nb02 0956"
"Norrbotten Älvsby: Långmyran 300 m V Avans sydspets, sumpskog, 25K 0d 47 15, 2007-07-10; Persson, Lennart & Groth, Hans; Bnr = nb07 2738"
"Norrbotten Korpilombolo: 250 m SSV-S om gården Nummeroinen, vid skogsbäck, 27M 7a 09 22, 2002-07-25; Persson, Lennart & Read, Gill; Bnr = nb02 1858"
"Norrbotten Pajala: Peräjävaara, 300 m N Ranta-Peräjävaaras triangelpunkt 195,1, torr skogsväg, 28M 6b 12 24, 2008-07-13; Davidsson, Irma; Bnr = nb08 1809"
"Nickstarr. Lycksele Lappmark. Sorsele. Vindelälven, Slieruotjåhkkas ostbrant SV. om bron vid Vitnjulstugan, 1.3 km O. om toppen av Slieurotjåhkka (Slierok) (1086 m). Sällsynt, enstaka plantor. Rubin: 25G 7b. RK-90 (WGS-84): O. 1508.453 N. 7338.787. Altitu"
"Digerbergsfligget, Ängersjö s:n, Hls. Rasbrant under klippstup med genomsilande vatten. 6866490 1449730. 17 juli 2009. Arnold Larsson"
"Vittesten 10C7b 2612, Sillerud sn. Östra Boda, starräng vid älv, 2013-07-07 Per Larsson"
"Gästrikland: Valbo sn, 900 m VSV om Killingholmens (i Trösken) S-ände, 650 m SO om Grinduga, trevägskorsning, myr."
"Bodum 9/8 -01. Borgöns \""Klubbformade\"" halvö, södra stranden, grund grusbank. Flera stora bestånd. Göran Westerström"
"Norrbotten Piteå Markbygden kbfd: Trappån ca 100 m NV om bron, myrflark vid å, 24J 4f 04 42, 2004-07-09; Persson, Lennart; Bnr = nb04 0847"
"Norrbotten Töre: Bergön, 950 m O-OSO om Storviksmyran, utlopp av myrdråg, 25M 2d 05 31, 2000-08-11; Persson, Lennart; Bnr = nb00 1589"
"Norrbotten Älvsby: Kvarntjärnen, selet Öster om bron, sydstranden, Selstrand, ängsartad, 24K 7f 01 18, 2001-07-12; Hammarsjö, Claes; Bnr = nb01 0861"
"Norrbotten Älvsby: Hemdersttjärn, 200 m SO, vid bäcken., På sten vid blockig skogsbäck, 25K 0g 10 07, 2001-07-15; Hammarsjö, Claes & Groth, Hans; Bnr = nb01 0886"
"Carex buxbaumii ssp. buxbaumii. Klubbstarr. Östra Boda 10C 7b. 10C 7b 26 12 (återfynd Hård). Åkant. 2013-07-07. Pär Dahlström"
"Jämtland: Undersåker sn, Välliste, O-sluttningen, 450 m S-SSV om Norra stugan, blöt gräsmark."
"Norrbotten Piteå Markbygden kbfd: Krokträskbäcken, 1400 m SO Löftanbergets topp, Bäckkant, forsande vatten, 24J 2g 27 43, 2004-07-10; Davidsson, Irma; Bnr = nb04 0380"
"Norrbotten Hietaniemi: Sjön Kivijärvis sydligaste del vid bäckutloppet, blockig sjökantzon, 26M 1h 35 31, 2006-07-03; Persson, Lennart; Bnr = nb06 0797"
"Norrbotten Norrfjärden: 300 m V-VNV om Byggmyrans norra del, fuktigt vägdike, 24L 7a 08 45, 2004-08-19; Zethraeus, Ulf & Zethraeus, Allis; Bnr = nb04 1740"
"Slorrbotten: Edefors sn: Kvarnen, 2750 m N-NNV jammen. Liten, blöt fastmattemyr.   25K 6d 45 02      2000-07-07                                               Leg. Irma Davidsson                  nbOO 0937"
"Härjedalen: Hede sn, 8000 m. OSO Hede kyrka, Hedeviken,strax N om Nässjorna, S om campingplats, strax N om korvsjö (Ljusnan), strandkant. 173A (17D) 4h 3447. 6923486, 1389765. 3. 7. 2003. No. 6027. Leg. Göran Odelvik."
"Ångermanland Bodums sn. Nedre Nagasjöån, 500 m SO Valvattnet, Kvarnvallen, stenstrand vid forsen. 2006-07-18  Göran Westerström"
"Norrbotten Överluleå: Flarkbergtjärn vid bäckutloppet, sumpig sjöstrand vid bäckutlopp, 25K 3i 17 19, 2001-08-13; Hammarsjö, Claes; Bnr = nb01 3271"
"Dalsland, Sundals-Ryrs s:n, Flytjärn, kärrkant mot väg. 2008-06-25. Kjell Eriksson. 6504130 1299680"
"Uppland: Älvkarleby sn, Tångsåmurarna, SV-delen. Öppet kärr. Riklig. Koordinater (Rikets nät, RT90, enl GPS): 6709654,1584062. RUBIN: 13H 1g 465 406. 19. VI. 2008. Leg. Joakim Ekman, nr 2008034"
"Carex buxbaumii ssp. buxbaumii, vanlig klubbstarr. Härjedalen, Tännäs s:n, 750 m V Holken, fuktäng. 2017-07-22 Kjell Eriksson. RT90 6923382 1350849"
"Norrbotten: Markbygden kbfd: Rörtjärnens sydspets ca 150 m O, vid Rengårdsbäcken. Bäckmiljö. 24K 1a 47 32 2005-07-18 Leg. Lennart Persson & Hans Groth  nb05 1587"
"Gästrikland: Ockelbo sn, 600 m NV Tallås (museijärnväg), stationshuset, mellan järnvägen och Jädraån, våtmark.  RUBIN 14G 0g 08 23  GPS: EPE 7, 1532387, 6750854. 25. 6. 2002. No. 5056.  Leg. Göran Odelvik & Birgitta Hellström"
"Norrbotten Tärendö: Vid skogsvägen S Sakarinpalo 350 m SO tjärnens sydspets, skogsvägkant vid bäck, 29L 0e 00 08, 2008-07-17; Persson, Lennart & Jonsson, Maria; Bnr = nb08 4571"
"Myr mellan sydligaste viken av Áksjuojávrrie och landsvägen Gasa-Järvtandberg."
"Bruksdammen, N om Hästholmen"
"Älgsjöns S-sida, 2 km NV om Vigelsbo"
"Norrbotten Piteå: Åbyälven, 750 m S Öv. Backmyrtjärn, Örtrik älvstrand vid fors, 24K 0g 01 19, 2001-09-01; Davidsson, Irma; Bnr = nb01 3396"
"Carex buxbaumii. Nordland fylke, Grane kommune, Laksforsen, älvstrand. 2016-07-11. Kjell Eriksson. UTM (WGS 84) O 697483 N 7284793"
"Norrbotten: Edefors sn: Hundsjön, 250 m nedanför tloppet, vid Hundsjöbäcken. Stenig bäckstrand.     25K 6j 47 37     2000-07-10             Leg. Claes Hammarsjö   nbOO 0040"
"Bodum 21/7 1901 [sic!] \""Maravasstjärn\"" = Morgonvardstjärnen (kartan) i viken vid centrala udden. Göran Westerström"
"myr söder om Östansjösjön, c. 5,5 km NO Pålsboda, Sköllersta sn, Nrk. 2000-08-01 Arne Holmer"
"Gästrikland: Ockelbo sn, 5900 m SSV om Källsjön, 1050 m NNO om Norra Trätåsen, Svartnäsån, södra stranden, grusig strand. 14G 1e 0138. 6755198, 1523847. 28. 6. 2003. No. 5938. Leg. Göran Odelvik"
"Norrbotten Töre: Sinksundsön, 100 m O om mitten av Storstensviken, blöt myrkant, 25M 2c 27 38, 2000-08-06; Davidsson, Irma & Pederson, Aage; Bnr = nb00 1133"
"Östergötland: Tjärstad sn, Glotterns nordöstra strand. R.N. 64442 14890. RUBIN 7F8h4240. Fårbetad mark. 2000.07.22. Janne Andersson."
"Uppland: Älvkarleby sn, 250 m NV Bölsjöns N-ände. Kärrkant. Riklig. Koordinater (Rikets nät, RT90, enl GPS): 6720426,1592830. RUBIN: 13H 4i 042 283. 21. VI. 2008. Leg. Joakim Ekman, nr 2008070"
"Norrbotten Älvsby: Sarvasbäcken, 150 m Ö utloppet ur Sarvastjärnen, Blockig, flottningsrensad bäckstrand, ängsartad, 24K 9a 07 26, 2001-07-09; Hammarsjö, Claes; Bnr = nb01 0841"
"Norrbotten Markbygden: Ringeltjärnens nordöstra spets, myrbäcksutlopp, 24K 5e 08 30, 2004-07-18; Persson, Lennart & Ström, Björn; Bnr = nb04 1230"
"södra kanetn av Östansjömyren, Skällersta sn. Nrk den 8/7 2003 Arne Holmner"
"Norrbotten Överkalix: 1,3 km O-OSO Pesaträskets nordöstra spets, vid skogsväg, skogsdråg, 26M 3e 30 46, 2003-07-08; Persson, Lennart; Bnr = nb03 1130"
"Norrbotten Piteå Markbygden kbfd: Gäddträskån 800 m O-ONO om lilla tjärnen i Kammyran, åstrandzon, 24J 2i 49 48, 2004-07-04; Persson, Lennart; Bnr = nb04 0756"
"Carex buxbaumii. S. Fjölatjärns västra sida, Töcksmarks sn, tjärnkant. RT90: 6604178, 1270395. 3 sep. -16"
"Norrbotten Junosuando: Nuolijärvis nordöstra del, tjärnkant, 28L 6i 34 47, 2002-02-26; Persson, Lennart & Huston, Libby; Bnr = nb02 1886"
"Gråstarr. Uppland, Ingarö socken, Dyppeln, mycket sparsamt, ett par taniga strån på O-sidan. GPS: N. 59.15.460 O. 018.31.967. Rubin: 10J 4b 3805. 17/7 2003. Torbjörn Peterson."
"Gästrikland: Ockelbo sn, 600 m NV Tallås (museijärnväg), stationshuset, mellan järnvägen och Jädraån, våtmark.  RUBIN 14G 0g 08 23  GPS: EPE 7, 1532387, 6750854. 25. 6. 2002. No. 5052.  Leg. Göran Odelvik & Birgitta Hellström"
"Norrbotten Svanstein: Aapuajokis korsning med vägen till Aapua, vägkant, 27M 7h 49 06, 2007-07-24; Haraldsson, Kerstin; Bnr = nb07 4456"
"Koillismaa: Kuusamo kn, 2050 m. NNV om Rukatunturi, toppen (500,4), 200 m O-ONO om Heikkala, Salmilampi, V stranden, mossekant. 66°10´58,4\""N, 29°08´02,7\"" O.  6. 7. 2006. No. 8319. Leg. Göran Odelvik."
"Koillismaa: Kuusamo kn, 2100 m. NNV om Rukatunturi, toppen (500,4), 800 m NO om Heikkala, 250 m VNV om Valkeaisenlampi, N-änden, Salmilamminvaara, strax O om tjärn, fuktig stigkant. 66°11´04,9\""N, 29°08´40,9\""O.  7. 7. 2006. No. 8348. Leg. Göran Odelvik."
"Dalsland, Bolstads s:n, Bredviksskogen, vid vindkraftverket, fuktig grusmark. 2009-06-05. Kjell Eriksson. 6495730 1309230"
"Norrbotten Pajala: Suksijokis korsning med väg 400, wet roadside, 28M 7e 19 05, 2008-07-29; Paszko, Beata & Sipari, Jouko; Bnr = nb08 6900"
"Gästrikland: Torsåker sn, c. 800 m SO om Tjärnäs, hassellund, vattenfylld grop, vid kanten. RUBIN 13G2g 0439.  8.7.2000. No 3101. Göran Odelvik."
"Carex canescens. Södermanland: Nyköping, Strandstuguvikens camping i nordöstra kanten, dike i äldre granskog. Koordinater (RT90): 6511693 1574210 ± 10. 2016-07-10. Thomas Karlsson och Magdalena Agestam nr 16030"
"Dalsland, Ödeborgs s:n, Kuserudssjön, vid badplatsen, strand. 2011-06-08. Kjell Eriksson. 6495920 1283850"
"Norrbotten Pajala: Sydstranden av Torne älv, 300 m SV Keppaanniemi SO-udde, älvstrand, 28M 5c 47 43, 2006-07-14; Ström, Björn & Haraldsson, Kerstin; Bnr = nb06 2507"
"Koillismaa: Kuusamo kn, c. 2500 m. VSV om Rukatunturi (500,4), 1800 m. SO om Kuortijärvi, 250 m. SSV om Kesäjärvis S-ände, fuktig barrskog. 73417:35952. 66°09'14,2''N, 29°06'39,2''O. 17.7.2007. No. 8883. Leg. Göran Odelvik"
"Norrbotten Råneå: Länningmyrans östra kant mot Lill-Nottjärnen, gungfly, 25L 9g 01 47, 2005-07-15; Williamsson, Mats & Petersson, Johanna; Bnr = nb05 0822"
"Carex remota-hybrid? (med canescens eller brunnescens?) 1 km V om Klockarbråten, Arvika, i hygge. 11C 3d 38 03. 25 aug. 2000"
"16490.  Jämtland: Aspås sn? 3,1 km N Aspås kyrka. I vägdike utmed väg 339. RN 7040380, 1434718. 19E8g 0347. 2.8 2009 Åke Svensson, Charlotte Wigermo och Bengt Nilsson"
"Bjuröns fritidsområde, västra delen"
"Gråstarr. Uppland, Ingarö socken, Kofoten. GPS: N. 59.15.460 O. 018.31.967. Rubin: 10J 4c 0305. 16/6 2001. Torbjörn Peterson."
"Norrbotten Svanstein: 1,4 km SSO-SO Vähävaaras topp, blöt källpåverkad myr, 27M 7i 32 47, 2000-07-24; Stenberg, Lennart; Bnr = nb00 0442"
"Koillismaa: Kuusamo kn, 1700 m. N om Virranniemi, Ahola, Ala-Kitkas utlopp i Keltinki, Kiveskoski, strax S om väg E63, våtmark vid stranden. 73562:35906. 66°17'04,7''N, 29°00'56,9''O. 16.7.2007. No. 8870. Leg. Göran Odelvik"
"Norrbotten Råneå: I myr vid bäck ca 100 m S om Hataträsket, kärr, 25L 8j 42 43, 2002-06-14; Ahlm, Jan; Bnr = nb02 0080"
"Dalsland, Dalskogs s:n, strax V om Gunnersbyn, körväg i skog. 2009-906-02. Kjell Eriksson. 6518660 1295920"
"Jämtland: Undersåker sn, Välliste, 1350 m O om triangelpunkt 1025,4, 500 m S-SSV om Norra stugan, O-sluttning, vid skidliftar, sluttningsmyr."
"Norrbotten Korpilombolo: 2,5 km V-VSV avtagsvägen i Salmi , vattenfyllt vägdike, 27M 5b 01 45, 2007-07-16; Haraldsson, Kerstin & Hedlund, Åsa; Bnr = nb07 4241"
"Norrbotten Svanstein: Tuorevaara 100 m O pkt 244,8, stig vid bryn och myr, 27M 8g 49 10, 2000-07-30; Stenberg, Lennart; Bnr = nb00 0496"
"Norrbotten Junosuando: Lehtojärvet, mitt på södra tjärnens östra strand, tjärn, 29L 2h 19 48, 2008-07-17; Groth, Hans & Hedlund, Åsa; Bnr = nb08 5058"
"Norrbotten Muonionalusta: Juomokursu, 1600 m OSO odlingsgränsen, fuktig blöt björkskog, 29L 9j 12 21, 2001-07-23; Groth, Hans & Ström, Björn; Bnr = nb01 1912"
"Bodum 9/7 2001, Elitjärns S. spets (Elitjärn är den östligaste av Blåtjärnarna) 5 km N Hocksjö, i myrdråg direkt Ö om vägen. Göran Westerström"
"Hälsingland: Undersvik sn, 1650 m NO om Undersviks kyrka, 350 m SSO om Trollbo, V-brant mot Orsjön, hygge, bäckkant. RUBIN 15G6f 3536.  23.6.2001. No 4037. Göran Odelvik."
"Australia. Victoria, Baw Baw National Park at Baragwanath Flat."
"Lycksele Lappmark: Sorsele socken. Myr vid bäck 1.2 km OSO. om renvaktarstugan 2 km SO. om toppen av Tjieluotjårro (911 m.); 9 km ONO. om Forsavan. Glest spridd i myren. 727 meter. Subalpint. 2/8 2005. RK-90: O: 1495.678 N: 7310.977. Torbjörn Peterson (S)"
"Gråstarr. Uppland, Ingarö socken, Brunn, Potten, öster om Brunn, sydsidan mot vägen. GPS: N. 59.16.692 O. 018.26.569. Rubin: 10J 5a 1103. 17/7 2003. Torbjörn Peterson."
"Gästrikland: Ockelbo sn, Åmot, 2650 m SV om Åmots kyrka, 1050 m SSV om Sanddalen, vid liten våtmark i barrskog. RUBIN 14G1g 4034.  26.6.2000. No 2986. Göran Odelvik."
"Norrbotten Överkalix: 1,2 km N-NNO om Storbergets topp, skogsvägkant vid blött dike, 27L 2g 36 43, 2007-07-15; Stenberg, Lennart & Sipari, Jouko & Paszko, Beata; Bnr = nb07 3431"
"Gästrikland: Torsåker sn, 4100 m SO om Baggå, Dalgränsen, stationen, Liss-Annas tjärn,c 100 m SO om O-änden, våtmark. 12G 8h 4039. 6694018, 1538923. 26. 6. 2003. No. 5926. Leg. Göran Odelvik & Birgitta Hellström"
"Vid Geijaure intill Geijaure sameviste"
"Gästrikland: Ockelbo sn, 3050 m SO om Gammelåsen, NV om Gnupen, foten av Gnupbergets S-sluttning, grusvägkant. 14G 1h 29 45. 6757904, 1539564. 29. 6. 2005 No. 7747. Leg. Göran Odelvik & Birgitta Hellström"
"Norrbotten: Piteå: Sör-Haraholmens utfyllnad, utfyllnad med trä- och barksopor  24L 0e 05 17  2013-06-24  Leg. Lennart Stenberg nb13 0385"
"Norrbotten Markbygden: Dalmyran norra ände, gräsrik myr, 24K 4f 14 36, 2005-07-16; Williamsson, Mats & Rube, Elle; Bnr = nb05 0847"
"Bodum 16/7 2001. Uppdämd skogsbäck direkt S om landsvägen s S. kanten av Gesflon. Göran Westerström"
"Hälsingland: Undersvik sn, 1600 m O-OSO om Undersviks kyrka, Högsved, Medsandsbergets V-sluttning, strax O om väg, barrskog, fuktig, gräsklädd körväg."
"Norrbotten Muonionalusta: Noijanpolanjärvi, blötmyr, 30M 3c 45 46, 2008-08-04; Paszko, Beata; Bnr = nb08 7502"
"Norrbotten Nederluleå: Norr-Äspen, 500 m VNV S-udden, hällkar i berg, 24M 4c 17 14, 2001-07-06; Myhr, Dagny; Bnr = nb01 2175"
"Uppland: Blidö sn, Skrakskären, Norra Skrakskär. Hällsvacka. RUBIN 11J 2j 17 41. 16. VII. 2003. Leg. Joakim Ekman, nr 2003519"
"Gråstarr. Uppland, Djurö socken, Hölö, Öträsket, NO-änden. GPS: N. 59.16.117 O. 018.40.754. Rubin: 10J 5c 0537. 22/6 2001. Torbjörn Peterson."
"Norrbotten Överkalix: Vitberget, 2,6 km O-OSO triangelpunkt 405,1, bäckkant, 26L 7g 14 35, 2009-08-01; Stenberg, Lennart & Sipari, Jouko & Davidsson, Irma; Bnr = nb09 0066"
"Norrbotten Nederkalix: Sockenträsket vid Kalix norra kommungräns, torr sumpskog, 26M 0f 30 36, 2009-07-14; Haraldsson, Kerstin & Boyd Larsson, Christine; Bnr = nb09 0282"
"Norrbotten Tärendö: Selkäjärvis S-strand, sjöstrand, 27L 9g 08 15, 2007-07-22; Haraldsson, Kerstin; Bnr = nb07 4409"
"Östergötland: Stjärnorp sn, 200 m S Bredgölen. R.N. 64947 14843. RUBIN 8F8g4743. Våtmark och bäck i skog. 2001.06.15. Janne Andersson."
"Norrbotten Nederluleå: Kluntarna, Kråkskäret, N-udden, torrt bergkar, 24M 5d 45 00, 2003-08-01; Myhr, Dagny; Bnr = nb03 2704"
"Norrbotten Nederkalix: I Näsmyran 450 m NV-VNV skogsvägförgreningen O Näsmyran, skogsdike i rikmyr, 25M 3f 29 26, 2004-07-19; Ahlm, Jan; Bnr = nb04 0140"
"Norrbotten Svanstein: 1,1 km SSO Vähävaaras topp, blöt rismyr, 27M 7i 34 46, 2000-07-24; Stenberg, Lennart; Bnr = nb00 0441"
"Norrbotten Muonionalusta: 500 m NNV-NV Ahvenjärvis västra spets, myrartad sjöstrand, 30M 4b 12 45, 2001-07-28; Persson, Lennart; Bnr = nb01 2655"
"Norrbotten Muonionalusta: 800 m VNV Viiksinsaaris nordvästra spets, vid vuopion, Tuvtåteläng/björkskog, 30M 2e 27 40, 2001-07-22; Hammarsjö, Claes & Larsson, Ola; Bnr = nb01 1869"
"Gråstarr. Uppland, Ingarö sn, Perslet (syd Munkholmen), nordsöstra stranden. Torr mullsvacka på öppet strandparti. Småplantor tillsammans med Carex nigra, Carex panicea, Carex viridula, Carex sp. GPS: N. 59.13.422 O. 018.35.207. Rubin: 10J 4b 0236. 1/6 20"
"Gästrikland: Torsåker sn, 4100 m SO om Baggå, Dalgränsen, stationen, 200 m V om Bärsens V-ände, hygge, fuktig. 12G 8h 4744. 6694746, 1539944. 26. 6. 2003. No. 5936. Leg. Göran Odelvik & Birgitta Hellström"
"Gråstarr. Uppland, Ingarö sn, Tallholmen (norr Björnön). Gräsmark på västra delen. Rubin: 10J 3b 4323. 9/6 2001. Torbjörn Peterson."
"Norrbotten Gunnarsbyn: 300 m NO Kåbbåjaures östra ände, kallkälla i basen av skogssluttning, 26L 6e 21 34, 2002-07-11; Stenberg, Lennart; Bnr = nb02 1914"
"Circa 4 km NE of Prisslop pass"
"Norrbotten Pajala: 400 m SV om Kuustonojas korsning med stora vägen, fuktig mark, 28M 4h 04 06, 2008-07-21; Autio, Valborg &  & ; Bnr = nb08 5326"
"Flora Suecica. Carex canescens × dioica. Dalarna: Boda, Solberga kalkbrott, fuktig, naken, vid regn vattendränkt kalklera. Koordinater (RT90): 6755937 1467399 ± 100. 2016-07-01. Thomas Karlsson nr 16016"
"Fisklösen 10E 8g 4521 ca 600 m N Lobergsfallet Blöt - fuktig mosskant mot hygge 2003-06-18 Owe Nilsson"
"Norrbotten Överkalix: Vitbergsbäcken, 300 m SSO skogsvägslutet S om, V om vägen, sumpskog, 26L 7g 18 32, 2000-08-18; Hammarsjö, Claes & Jönsson, Lennart; Bnr = nb00 2975"
"Ruotsi, Piteå Lappmark, Arjeplog, Hassavarren Wrinne, metsätien NE-puolella plenestä lammesta laskevan puron partaalla märällä suolla. 27.7.2011 Juhani Räsänen, Mats Nettelbladt, Eva Skarin & Heike Dannemann 11/166 RT90 73562:15934"
"starrhybrid. Skepparberget 14C 4g 1510. Skärråsbäcken, N om, kärr. 2002-07-14."
"Carex canescens x Carex dioica. Gråstarr x nålstarr. Dalarna, Boda sn. Solberga kalkbrott. RT90: 6763144 - 1468133 +- 10 m. Botten på gammalt kalkbrott / kalkkärr. 2016-06-30. Owe Nilsson"
